variant_key,coord_v,extractor_v,temporal_v,loss_v,norm_v,seed,fold_idx,n_train,n_train_aug,n_test,epochs_run,fold_time_s,z_scale,macro_f1,weighted_f1,accuracy,f1_anger,f1_disgust,f1_fear,f1_happiness,f1_sadness,f1_surprise
A2_B3_C1_D3_E2,A2,B3,C1,D3,E2,0,6,278,654,31,23,71.97,0.267232,0.4688788335847159,0.5965455164696151,0.6774193548387096,0.0,0.6666666666666666,0.4,0.8235294117647058,0.0,0.9230769230769231
A2_B3_C1_D3_E2,A2,B3,C1,D3,E2,0,7,278,652,31,50,140.41,0.267427,0.7444444444444445,0.7612903225806452,0.8064516129032258,0.0,0.8,1.0,1.0,0.6666666666666666,1.0
A2_B3_C1_D3_E2,A2,B3,C1,D3,E2,0,8,278,658,31,34,101.45,0.266352,0.7227095516569201,0.8414450103754009,0.8709677419354839,0.0,0.8888888888888888,1.0,1.0,0.5,0.9473684210526315
A2_B3_C1_D3_E2,A2,B3,C1,D3,E2,0,9,279,654,30,45,127.32,0.267656,0.8722222222222222,0.8966666666666667,0.9,0.6666666666666666,0.8333333333333334,1.0,0.9333333333333333,0.8,1.0
A2_B3_C1_D3_E2,A2,B3,C1,D3,E2,1,0,278,654,31,42,120.8,0.266352,0.8536315536315536,0.9008890750826235,0.9032258064516129,0.8571428571428571,0.9090909090909091,0.6666666666666666,0.8888888888888888,0.8,1.0
A2_B3_C1_D3_E2,A2,B3,C1,D3,E2,1,1,278,648,31,42,120.93,0.267348,0.8542929292929293,0.8713587487781036,0.8709677419354839,0.6666666666666666,0.8,1.0,0.9090909090909091,0.75,1.0
A2_B3_C1_D3_E2,A2,B3,C1,D3,E2,1,2,278,648,31,39,112.66,0.266545,0.7000000000000001,0.8258064516129032,0.8387096774193549,0.0,0.8,0.8,1.0,0.6,1.0
A2_B3_C1_D3_E2,A2,B3,C1,D3,E2,1,3,278,652,31,30,90.58,0.267232,0.8353535353535354,0.8328445747800587,0.8387096774193549,0.5454545454545454,0.8,1.0,1.0,0.6666666666666666,1.0
A2_B3_C1_D3_E2,A2,B3,C1,D3,E2,1,4,278,648,31,41,119.76,0.266989,0.8934343434343436,0.9054740957966765,0.9032258064516129,0.8333333333333334,1.0,0.8,1.0,0.7272727272727273,1.0
A2_B3_C1_D3_E2,A2,B3,C1,D3,E2,1,5,278,648,31,27,84.66,0.266073,0.7886904761904762,0.8300691244239632,0.8387096774193549,0.5,1.0,0.75,0.875,0.75,0.8571428571428571
A2_B3_C1_D3_E2,A2,B3,C1,D3,E2,1,6,278,654,31,50,143.45,0.267232,0.8205128205128206,0.9826302729528535,0.967741935483871,1.0,0.9230769230769231,1.0,1.0,0.0,1.0
A2_B3_C1_D3_E2,A2,B3,C1,D3,E2,1,7,278,652,31,29,87.96,0.267427,0.8402777777777778,0.8588709677419355,0.8709677419354839,0.5,0.875,1.0,1.0,0.6666666666666666,1.0
A2_B3_C1_D3_E2,A2,B3,C1,D3,E2,1,8,278,658,31,33,102.97,0.266352,0.7174185463659147,0.8547578623979304,0.8387096774193549,0.3333333333333333,0.8571428571428571,0.6666666666666666,1.0,0.5,0.9473684210526315
A2_B3_C1_D3_E2,A2,B3,C1,D3,E2,1,9,279,654,30,43,123.99,0.267656,0.8388888888888889,0.8788888888888889,0.9,0.4,0.8333333333333334,1.0,1.0,0.8,1.0
A2_B3_C1_D3_E2,A2,B3,C1,D3,E2,2,0,278,654,31,50,145.92,0.266352,0.9663299663299663,0.9680677745193874,0.967741935483871,0.8888888888888888,0.9090909090909091,1.0,1.0,1.0,1.0
A2_B3_C1_D3_E2,A2,B3,C1,D3,E2,2,1,278,648,31,43,124.6,0.267348,0.762962962962963,0.8121863799283154,0.8064516129032258,0.4444444444444444,0.8333333333333334,0.8,1.0,0.5,1.0
A2_B3_C1_D3_E2,A2,B3,C1,D3,E2,2,2,278,648,31,41,120.64,0.266545,0.6891859774212716,0.8225518946581566,0.8387096774193549,0.0,0.8,0.6666666666666666,0.9411764705882353,0.7272727272727273,1.0
A2_B3_C1_D3_E2,A2,B3,C1,D3,E2,2,3,278,652,31,20,66.89,0.267232,0.5606060606060606,0.6094819159335289,0.6129032258064516,0.5,0.3333333333333333,0.36363636363636365,0.5,0.6666666666666666,1.0
A2_B3_C1_D3_E2,A2,B3,C1,D3,E2,2,4,278,648,31,32,98.0,0.266989,0.8763532763532763,0.8581196581196582,0.8709677419354839,0.6,0.8888888888888888,1.0,1.0,0.7692307692307693,1.0
A2_B3_C1_D3_E2,A2,B3,C1,D3,E2,2,5,278,648,31,41,120.73,0.266073,0.7949013949013949,0.868528604012475,0.8709677419354839,0.4,0.9090909090909091,0.8888888888888888,1.0,0.5714285714285714,1.0
A2_B3_C1_D3_E2,A2,B3,C1,D3,E2,2,6,278,654,31,50,140.9,0.267232,0.7666666666666666,0.9161290322580646,0.9032258064516129,0.8,0.8,1.0,1.0,0.0,1.0
A2_B3_C1_D3_E2,A2,B3,C1,D3,E2,2,7,278,652,31,27,82.43,0.267427,0.7153434800493624,0.7726940990698106,0.8064516129032258,0.5454545454545454,0.8235294117647058,1.0,0.9230769230769231,0.0,1.0
A2_B3_C1_D3_E2,A2,B3,C1,D3,E2,2,8,278,658,31,34,102.38,0.266352,0.8727095516569201,0.8962837200528202,0.9032258064516129,0.4,0.8888888888888888,1.0,1.0,1.0,0.9473684210526315
A2_B3_C1_D3_E2,A2,B3,C1,D3,E2,2,9,279,654,30,35,103.98,0.267656,0.8101010101010101,0.8523232323232324,0.8666666666666667,0.3333333333333333,0.7272727272727273,1.0,1.0,0.8,1.0
A2_B3_C1_D4_E2,A2,B3,C1,D4,E2,0,0,278,654,31,27,83.2,0.266352,0.7425925925925926,0.7885304659498208,0.8064516129032258,0.6,0.5,0.6666666666666666,0.8888888888888888,0.8,1.0
A2_B3_C1_D4_E2,A2,B3,C1,D4,E2,0,1,278,648,31,32,94.72,0.267348,0.6643162393162393,0.7263027295285361,0.7419354838709677,0.25,0.7692307692307693,0.8,0.8333333333333334,0.3333333333333333,1.0
A2_B3_C1_D4_E2,A2,B3,C1,D4,E2,0,2,278,648,31,41,117.52,0.266545,0.898148148148148,0.9336917562724015,0.9354838709677419,0.6666666666666666,0.8888888888888888,1.0,1.0,0.8333333333333334,1.0
A2_B3_C1_D4_E2,A2,B3,C1,D4,E2,0,3,278,652,31,24,74.15,0.267232,0.7079365079365081,0.7087557603686636,0.7419354838709677,0.2,0.7142857142857143,1.0,1.0,0.3333333333333333,1.0
A2_B3_C1_D4_E2,A2,B3,C1,D4,E2,0,4,278,648,31,40,114.59,0.266989,0.9160839160839161,0.9039025490638395,0.9032258064516129,0.7692307692307693,1.0,1.0,1.0,0.7272727272727273,1.0
A2_B3_C1_D4_E2,A2,B3,C1,D4,E2,0,5,278,648,31,36,104.86,0.266073,0.7936507936507936,0.8669738863287251,0.8709677419354839,0.4,1.0,0.8571428571428571,0.9333333333333333,0.5714285714285714,1.0
A2_B3_C1_D4_E2,A2,B3,C1,D4,E2,0,6,278,654,31,50,140.36,0.267232,0.6568004979769686,0.7925725128761182,0.8064516129032258,0.4444444444444444,0.7058823529411765,0.8571428571428571,0.9333333333333333,0.0,1.0
A2_B3_C1_D4_E2,A2,B3,C1,D4,E2,0,7,278,652,31,21,66.91,0.267427,0.50276716747305,0.6459778046115806,0.7096774193548387,0.5454545454545454,0.7142857142857143,0.0,0.8235294117647058,0.0,0.9333333333333333
A2_B3_C1_D4_E2,A2,B3,C1,D4,E2,0,8,278,658,31,50,143.77,0.266352,0.8610537782364408,0.862107038627562,0.8709677419354839,0.5,0.7777777777777778,1.0,0.9411764705882353,1.0,0.9473684210526315
A2_B3_C1_D4_E2,A2,B3,C1,D4,E2,0,9,279,654,30,50,141.17,0.267656,0.861038961038961,0.895007215007215,0.9,0.6666666666666666,0.9090909090909091,0.8571428571428571,0.9333333333333333,0.8,1.0
A2_B3_C1_D4_E2,A2,B3,C1,D4,E2,1,0,278,654,31,50,142.48,0.266352,0.8298786181139123,0.8693051414114031,0.8709677419354839,0.5714285714285714,0.8,1.0,0.9411764705882353,0.6666666666666666,1.0
A2_B3_C1_D4_E2,A2,B3,C1,D4,E2,1,1,278,648,31,29,88.51,0.267348,0.7333814333814334,0.7741469999534515,0.7741935483870968,0.4444444444444444,0.7272727272727273,0.8571428571428571,0.8,0.5714285714285714,1.0
A2_B3_C1_D4_E2,A2,B3,C1,D4,E2,1,2,278,648,31,50,141.25,0.266545,0.7545454545454545,0.8592375366568915,0.8709677419354839,0.0,0.8,1.0,1.0,0.7272727272727273,1.0
A2_B3_C1_D4_E2,A2,B3,C1,D4,E2,1,3,278,652,31,50,139.99,0.267232,0.7901098901098901,0.7858206309819213,0.8064516129032258,0.4,0.7692307692307693,1.0,1.0,0.5714285714285714,1.0
A2_B3_C1_D4_E2,A2,B3,C1,D4,E2,1,4,278,648,31,50,140.24,0.266989,0.9082491582491582,0.8971977842945585,0.9032258064516129,0.7272727272727273,0.8888888888888888,1.0,1.0,0.8333333333333334,1.0
A2_B3_C1_D4_E2,A2,B3,C1,D4,E2,1,5,278,648,31,38,108.87,0.266073,0.743925518925519,0.8306569774311711,0.8709677419354839,0.0,0.9230769230769231,0.8571428571428571,0.9333333333333333,0.75,1.0
A2_B3_C1_D4_E2,A2,B3,C1,D4,E2,1,6,278,654,31,50,144.97,0.267232,0.736111111111111,0.8790322580645161,0.8709677419354839,0.6666666666666666,0.75,1.0,1.0,0.0,1.0
A2_B3_C1_D4_E2,A2,B3,C1,D4,E2,1,7,278,652,31,29,89.22,0.267427,0.818878833584716,0.8298788498029485,0.8387096774193549,0.5,0.8235294117647058,1.0,0.9230769230769231,0.6666666666666666,1.0
A2_B3_C1_D4_E2,A2,B3,C1,D4,E2,1,8,278,658,31,27,82.97,0.266352,0.6758685930512556,0.8441858916741569,0.8709677419354839,0.0,0.9411764705882353,0.6666666666666666,1.0,0.5,0.9473684210526315
A2_B3_C1_D4_E2,A2,B3,C1,D4,E2,1,9,279,654,30,38,109.86,0.267656,0.8388888888888889,0.8788888888888889,0.9,0.4,0.8333333333333334,1.0,1.0,0.8,1.0
A2_B3_C1_D4_E2,A2,B3,C1,D4,E2,2,0,278,654,31,50,140.23,0.266352,0.9344098883572568,0.9348664917425529,0.9354838709677419,0.75,0.9090909090909091,1.0,1.0,1.0,0.9473684210526315
A2_B3_C1_D4_E2,A2,B3,C1,D4,E2,2,1,278,648,31,34,99.47,0.267348,0.7761904761904761,0.8239631336405531,0.8387096774193549,0.3333333333333333,0.8571428571428571,0.8,1.0,0.6666666666666666,1.0
A2_B3_C1_D4_E2,A2,B3,C1,D4,E2,2,2,278,648,31,41,119.07,0.266545,0.7722222222222221,0.8763440860215054,0.9032258064516129,0.0,0.8,1.0,1.0,0.8333333333333334,1.0
A2_B3_C1_D4_E2,A2,B3,C1,D4,E2,2,3,278,652,31,17,57.76,0.267232,0.672882672882673,0.7102789683434845,0.7419354838709677,0.46153846153846156,0.6666666666666666,1.0,0.9090909090909091,0.0,1.0
A2_B3_C1_D4_E2,A2,B3,C1,D4,E2,2,4,278,648,31,21,68.1,0.266989,0.7444444444444445,0.6946236559139785,0.7741935483870968,0.0,0.8,1.0,1.0,0.6666666666666666,1.0
A2_B3_C1_D4_E2,A2,B3,C1,D4,E2,2,5,278,648,31,27,84.97,0.266073,0.6317460317460317,0.7121351766513057,0.7741935483870968,0.8,0.8571428571428571,0.4,0.9333333333333333,0.0,0.8
A2_B3_C1_D4_E2,A2,B3,C1,D4,E2,2,6,278,654,31,38,113.62,0.267232,0.736111111111111,0.8790322580645161,0.8709677419354839,0.6666666666666666,0.75,1.0,1.0,0.0,1.0
A2_B3_C1_D4_E2,A2,B3,C1,D4,E2,2,7,278,652,31,27,84.85,0.267427,0.7191239316239316,0.7635442514474773,0.7741935483870968,0.6,0.75,0.6666666666666666,0.9230769230769231,0.5,0.875
A2_B3_C1_D4_E2,A2,B3,C1,D4,E2,2,8,278,658,31,31,96.24,0.266352,0.8727095516569201,0.8962837200528202,0.9032258064516129,0.4,0.8888888888888888,1.0,1.0,1.0,0.9473684210526315
A2_B3_C1_D4_E2,A2,B3,C1,D4,E2,2,9,279,654,30,50,144.27,0.267656,0.8388888888888889,0.8788888888888889,0.9,0.4,0.8333333333333334,1.0,1.0,0.8,1.0
A2_B3_C1_D2_E1,A2,B3,C1,D2,E1,0,0,278,654,31,50,144.59,0.0,0.2341269841269841,0.3402457757296467,0.41935483870967744,0.3333333333333333,0.0,0.0,0.42857142857142855,0.0,0.6428571428571429
A2_B3_C1_D2_E1,A2,B3,C1,D2,E1,0,1,278,648,31,30,91.92,0.0,0.3132630654369785,0.40629011007692634,0.45161290322580644,0.3333333333333333,0.4,0.0,0.36363636363636365,0.0,0.782608695652174
A2_B3_C1_D2_E1,A2,B3,C1,D2,E1,0,2,278,648,31,50,141.95,0.0,0.4648148148148148,0.6627240143369175,0.6774193548387096,0.0,0.4444444444444444,0.0,1.0,0.4444444444444444,0.9
A2_B3_C1_D2_E1,A2,B3,C1,D2,E1,0,3,278,652,31,50,143.52,0.0,0.7222222222222223,0.7311827956989246,0.7419354838709677,0.3333333333333333,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0
A2_B3_C1_D2_E1,A2,B3,C1,D2,E1,0,4,278,648,31,50,144.29,0.0,0.5009259259259259,0.5356630824372759,0.5483870967741935,0.25,0.2222222222222222,0.5,0.5,0.6,0.9333333333333333
A2_B3_C1_D2_E1,A2,B3,C1,D2,E1,0,5,278,648,31,50,144.26,0.0,0.5922979797979798,0.7022482893450636,0.7096774193548387,0.0,0.8,0.3333333333333333,1.0,0.5454545454545454,0.875
A2_B3_C1_D2_E1,A2,B3,C1,D2,E1,0,6,278,654,31,49,141.11,0.0,0.27012987012987016,0.3659824046920821,0.3870967741935484,0.0,0.36363636363636365,0.0,0.4,0.0,0.8571428571428571
A2_B3_C1_D2_E1,A2,B3,C1,D2,E1,0,7,278,652,31,50,144.06,0.0,0.5459197235513025,0.5729665071770335,0.6129032258064516,0.0,0.631578947368421,0.5,0.75,0.6666666666666666,0.7272727272727273
A2_B3_C1_D2_E1,A2,B3,C1,D2,E1,0,8,278,658,31,50,146.9,0.0,0.48148148148148145,0.6548387096774194,0.6451612903225806,0.2222222222222222,0.3333333333333333,0.0,0.9333333333333333,0.5,0.9
A2_B3_C1_D2_E1,A2,B3,C1,D2,E1,0,9,279,654,30,50,143.3,0.0,0.6563336445689386,0.7178586990351696,0.7333333333333333,0.4444444444444444,0.2857142857142857,0.6666666666666666,0.9333333333333333,0.6666666666666666,0.9411764705882353
A2_B3_C1_D2_E1,A2,B3,C1,D2,E1,1,0,278,654,31,50,145.6,0.0,0.6510582010582011,0.7084485407066052,0.7419354838709677,0.4,0.4444444444444444,0.5,0.7619047619047619,0.8,1.0
A2_B3_C1_D2_E1,A2,B3,C1,D2,E1,1,1,278,648,31,50,146.56,0.0,0.32037037037037036,0.4383512544802867,0.45161290322580644,0.0,0.2,0.0,0.5,0.2222222222222222,1.0
A2_B3_C1_D2_E1,A2,B3,C1,D2,E1,1,2,278,648,31,50,147.36,0.0,0.3562929445282386,0.45797045038031753,0.4838709677419355,0.3076923076923077,0.0,0.0,0.2222222222222222,0.6666666666666666,0.9411764705882353
A2_B3_C1_D2_E1,A2,B3,C1,D2,E1,1,3,278,652,31,41,122.7,0.0,0.3922027290448343,0.4381060177325033,0.45161290322580644,0.4444444444444444,0.0,0.6666666666666666,0.4,0.0,0.8421052631578947
A2_B3_C1_D2_E1,A2,B3,C1,D2,E1,1,4,278,648,31,18,60.53,0.0,0.20485557327662587,0.22692116410282792,0.3225806451612903,0.4444444444444444,0.0,0.0,0.36363636363636365,0.42105263157894735,0.0
A2_B3_C1_D2_E1,A2,B3,C1,D2,E1,1,5,278,648,31,50,148.22,0.0,0.4236111111111111,0.5340501792114696,0.5483870967741935,0.0,0.4444444444444444,0.2222222222222222,0.75,0.25,0.875
A2_B3_C1_D2_E1,A2,B3,C1,D2,E1,1,6,278,654,31,50,151.13,0.0,0.2919191919191919,0.39550342130987287,0.4838709677419355,0.0,0.18181818181818182,0.0,0.6363636363636364,0.0,0.9333333333333333
A2_B3_C1_D2_E1,A2,B3,C1,D2,E1,1,7,278,652,31,28,91.1,0.0,0.3023204378467536,0.36443414159882753,0.3870967741935484,0.2,0.2222222222222222,0.0,0.5263157894736842,0.25,0.6153846153846154
A2_B3_C1_D2_E1,A2,B3,C1,D2,E1,1,8,278,658,31,50,153.34,0.0,0.4282651072124756,0.6131295981890209,0.5806451612903226,0.2222222222222222,0.4,0.0,0.6666666666666666,0.3333333333333333,0.9473684210526315
A2_B3_C1_D2_E1,A2,B3,C1,D2,E1,1,9,279,654,30,50,145.78,0.0,0.5847222222222223,0.7188888888888889,0.7333333333333333,0.4,0.8,0.5,0.875,0.0,0.9333333333333333
A2_B3_C1_D2_E1,A2,B3,C1,D2,E1,2,0,278,654,31,50,152.94,0.0,0.5212121212121211,0.6758553274682307,0.7096774193548387,0.3333333333333333,0.6666666666666666,0.4,0.7272727272727273,0.0,1.0
A2_B3_C1_D2_E1,A2,B3,C1,D2,E1,2,1,278,648,31,50,149.6,0.0,0.48484848484848486,0.5659824046920822,0.6451612903225806,0.5,0.0,0.0,0.9090909090909091,0.5,1.0
A2_B3_C1_D2_E1,A2,B3,C1,D2,E1,2,2,278,648,31,50,149.13,0.0,0.6592592592592592,0.8025089605734768,0.8064516129032258,0.5,0.6666666666666666,0.0,1.0,0.8888888888888888,0.9
A2_B3_C1_D2_E1,A2,B3,C1,D2,E1,2,3,278,652,31,50,146.03,0.0,0.6763432645785588,0.6979882862235803,0.7096774193548387,0.3333333333333333,0.5454545454545454,0.6666666666666666,1.0,0.5714285714285714,0.9411764705882353
A2_B3_C1_D2_E1,A2,B3,C1,D2,E1,2,4,278,648,31,50,151.96,0.0,0.5888888888888889,0.6150537634408602,0.6451612903225806,0.2,0.5,0.5,1.0,0.3333333333333333,1.0
A2_B3_C1_D2_E1,A2,B3,C1,D2,E1,2,5,278,648,31,31,97.48,0.0,0.19377990430622008,0.2830683747491897,0.3870967741935484,0.0,0.0,0.0,0.5263157894736842,0.0,0.6363636363636364
A2_B3_C1_D2_E1,A2,B3,C1,D2,E1,2,6,278,654,31,50,149.93,0.0,0.23931623931623935,0.3242349048800662,0.3225806451612903,0.0,0.26666666666666666,0.0,0.4,0.0,0.7692307692307693
A2_B3_C1_D2_E1,A2,B3,C1,D2,E1,2,7,278,652,31,50,151.27,0.0,0.39646464646464646,0.48553274682306946,0.5161290322580645,0.0,0.5454545454545454,0.0,0.6,0.4,0.8333333333333334
A2_B3_C1_D2_E1,A2,B3,C1,D2,E1,2,8,278,658,31,50,149.41,0.0,0.4062238930659983,0.5327835718328078,0.5483870967741935,0.0,0.5,0.0,0.42857142857142855,0.6666666666666666,0.8421052631578947
A2_B3_C1_D2_E1,A2,B3,C1,D2,E1,2,9,279,654,30,50,148.08,0.0,0.4222595704948646,0.5137105508870214,0.6,0.0,0.2857142857142857,0.0,0.64,0.6666666666666666,0.9411764705882353
